Date,Name,Year,Letterboxd URI,Rating
2020-09-20,The Shape of Water,2017,https://boxd.it/dZ5m,3.5
2020-09-20,Isle of Dogs,2018,https://boxd.it/dZrW,3.5
2020-09-20,Blue Ruin,2013,https://boxd.it/5H8G,3.5
2020-09-20,The Devil's Backbone,2001,https://boxd.it/28Li,3.5
2020-09-20,Ema,2019,https://boxd.it/jHWa,3.5
2020-09-20,Stan & Ollie,2018,https://boxd.it/dOda,3.5
2020-09-20,Taxi,2015,https://boxd.it/amS4,3.5
2020-09-20,The Insult,2017,https://boxd.it/gLYy,3.5
2020-09-20,Eisenstein in Guanajuato,2015,https://boxd.it/41IA,3.5
2020-09-20,Balloon,2019,https://boxd.it/mRPE,3.5
2020-09-20,Honeymooners,1995,https://boxd.it/ocO,3.5
2020-09-20,Compagni di scuola,1988,https://boxd.it/o9K,3.5
2020-09-20,The Crime of Monsieur Lange,1936,https://boxd.it/yo6,4
2020-09-20,It Must Be Heaven,2019,https://boxd.it/jEVe,3.5
2020-09-20,Bacurau,2019,https://boxd.it/fSUG,4.5
2020-09-21,Yellow Cat,2020,https://boxd.it/rizm,3.5
2020-09-21,Divinely Evil,2020,https://boxd.it/oLEO,3.5
2020-09-21,Akira,1988,https://boxd.it/2b1i,4
2020-09-21,Eraserhead,1977,https://boxd.it/299u,4
2020-09-21,Life of Brian,1979,https://boxd.it/2a4q,4
2020-09-21,The Wailing,2016,https://boxd.it/9fLy,4
2020-09-21,M*A*S*H,1970,https://boxd.it/29U6,4
2020-09-21,Dunkirk,2017,https://boxd.it/d0Y6,4
2020-09-21,"I, Tonya",2017,https://boxd.it/dzR0,3.5
2020-09-21,The Sisters Brothers,2018,https://boxd.it/fDFm,3.5
2020-09-22,The Childhood of a Leader,2015,https://boxd.it/aRce,4
2020-09-22,The Driller Killer,1979,https://boxd.it/1PV4,3.5
2020-09-22,The Way Back,2020,https://boxd.it/jfoO,3.5
2020-09-23,Scarface,1983,https://boxd.it/2b7g,4
2020-09-23,Mission: Impossible,1996,https://boxd.it/29d2,3.5
2020-09-23,The Untouchables,1987,https://boxd.it/2b6i,4
2020-09-23,Carlito's Way,1993,https://boxd.it/226e,4.5
2020-09-23,America America,1963,https://boxd.it/LbE,4.5
2020-09-24,Phoenix,2014,https://boxd.it/7u46,4
2020-09-25,Deaf,1986,https://boxd.it/3ORu,4
2020-09-26,Grand Illusion,1937,https://boxd.it/29Ei,5
2020-09-26,The Informer,1935,https://boxd.it/Tjc,4
2020-09-26,The Lower Depths,1936,https://boxd.it/OFs,4
2020-09-27,Lawrence of Arabia,1962,https://boxd.it/2wRE,4.5
2020-09-28,Tenet,2020,https://boxd.it/leq4,2.5
2020-09-30,Extraordinary Stories,2008,https://boxd.it/3JF4,4.5
2020-10-01,Chiara Ferragni: Unposted,2019,https://boxd.it/mRQM,3
2020-10-01,Fear City,1984,https://boxd.it/1Gv2,3.5
2020-10-02,The Addiction,1995,https://boxd.it/1cZQ,4.5
2020-10-02,Ms .45,1981,https://boxd.it/1AWG,4
2020-10-03,On My Skin,2018,https://boxd.it/jCrQ,3
2020-10-03,"Ivan the Terrible, Part II: The Boyars' Plot",1958,https://boxd.it/Vfc,4.5
2020-10-03,Thirst,2009,https://boxd.it/1Aqq,4
2020-10-03,East of Eden,1955,https://boxd.it/2aQE,4.5
2020-10-03,Escape,1948,https://boxd.it/YZ8,3.5
2020-10-04,Only Yesterday,1991,https://boxd.it/1MR4,4.5
2020-10-05,Wittgenstein,1993,https://boxd.it/jeK,3.5
2020-10-05,Palombella rossa,1989,https://boxd.it/oTo,4
2020-10-06,The Pianist,2002,https://boxd.it/2aqc,4
2020-10-06,Oliver Twist,2005,https://boxd.it/2aKG,3.5
2020-10-06,The Gates of Paris,1957,https://boxd.it/2fwa,3.5
2020-10-07,China Girl,1987,https://boxd.it/Lhi,3.5
2020-10-08,The Old Dark House,1932,https://boxd.it/1iL6,4
2020-10-08,Hubie Halloween,2020,https://boxd.it/mQwm,3
2020-10-09,Brawl in Cell Block 99,2017,https://boxd.it/dWOo,3.5
2020-10-09,Dragged Across Concrete,2018,https://boxd.it/fAly,3.5
2020-10-09,The River,1951,https://boxd.it/Q3K,4
2020-10-10,Canal Zone,1977,https://boxd.it/3ORO,4
2020-10-11,The Young and the Damned,1950,https://boxd.it/29AA,4
2020-10-11,Un Chien Andalou,1929,https://boxd.it/29Y8,4
2020-10-11,L'Âge d'Or,1930,https://boxd.it/22FI,4
2020-10-11,Good Will Hunting,1997,https://boxd.it/2ahY,3.5
2020-10-11,Gerry,2002,https://boxd.it/27LG,4
2020-10-11,Mother and Son,2019,https://boxd.it/o2DG,3.5
2020-10-12,Aprile,1998,https://boxd.it/1hH8,3.5
2020-10-12,Ecce Bombo,1978,https://boxd.it/IQk,3.5
2020-10-12,I Am Self-Sufficient,1976,https://boxd.it/uAM,3
2020-10-12,The Mass Is Over,1985,https://boxd.it/fjQ,4
2020-10-15,Nocturne,2020,https://boxd.it/nTaK,2
2020-10-16,Neon Genesis Evangelion,1995,https://boxd.it/ptEI,2.5
2020-10-17,Neon Genesis Evangelion: The End of Evangelion,1997,https://boxd.it/1GRM,3
2020-10-18,Pather Panchali,1955,https://boxd.it/22yC,5
2020-10-19,Aparajito,1956,https://boxd.it/29kW,5
2020-10-20,The World of Apu,1959,https://boxd.it/29l6,5
2020-10-21,Le Eumenidi,2020,https://boxd.it/skrQ,3.5
2020-10-21,Shithouse,2020,https://boxd.it/nCFc,2.5
2020-10-22,The Social Network,2010,https://boxd.it/17ue,3.5
2020-10-22,Zodiac,2007,https://boxd.it/27MO,4.5
2020-10-22,Stop Making Sense,1984,https://boxd.it/1ygo,4
2020-10-22,King of New York,1990,https://boxd.it/1Ynq,4
2020-10-23,David Byrne's American Utopia,2020,https://boxd.it/oUAG,3.5
2020-10-24,Fireball: Visitors From Darker Worlds,2020,https://boxd.it/l5iA,4.5
2020-10-25,The Trial of the Chicago 7,2020,https://boxd.it/kn3w,2.5
2020-10-25,BPM (Beats per Minute),2017,https://boxd.it/g796,3.5
2020-10-25,Showgirls,1995,https://boxd.it/1Vmk,3.5
2020-10-26,On the Rocks,2020,https://boxd.it/l8aY,3
2020-10-27,My Neighbors the Yamadas,1999,https://boxd.it/1KC2,4
2020-10-27,Mad Love,1985,https://boxd.it/3oGA,4
2020-10-28,Famo$o,2020,https://boxd.it/smmS,2
2020-10-29,The SuperVips,1968,https://boxd.it/WBo,4
2020-10-30,Body Snatchers,1993,https://boxd.it/23UE,3.5
2020-11-01,Ringu,1998,https://boxd.it/26tw,4
2020-11-01,Antfarm Dickhole,2011,https://boxd.it/39yw,3
2020-11-02,West and Soda,1965,https://boxd.it/xo0,4
2020-11-02,Cobra Verde,1987,https://boxd.it/1TFY,3.5
2020-11-03,On the Silver Globe,1988,https://boxd.it/1sAM,5
2020-11-04,Mad Max: Fury Road,2015,https://boxd.it/2DjO,4.5
2020-11-05,La Marseillaise,1938,https://boxd.it/Trq,4
2020-11-07,Basic Training,1971,https://boxd.it/3OL2,4
2020-11-07,Law and Order,1969,https://boxd.it/3Ow2,4.5
2020-11-07,Essene,1972,https://boxd.it/3OKI,3.5
2020-11-08,DAU. Natasha,2020,https://boxd.it/oS1E,3.5
2020-11-09,We Are Who We Are,2020,https://boxd.it/n6GW,4
2020-11-09,The SpongeBob Movie: Sponge on the Run,2020,https://boxd.it/e1Ac,3
2020-11-09,The SpongeBob SquarePants Movie,2004,https://boxd.it/1SYq,3.5
2020-11-10,Häxan,1922,https://boxd.it/n4O,4
2020-11-10,Anna,1975,https://boxd.it/3o00,4.5
2020-11-11,Allegro Non Troppo,1976,https://boxd.it/1Ao0,4.5
2020-11-11,The External World,2010,https://boxd.it/383s,3.5
2020-11-12,Reality,2012,https://boxd.it/3wMm,4
2020-11-12,Dangerous Game,1993,https://boxd.it/Goo,4
2020-11-12,To Live and Die in L.A.,1985,https://boxd.it/1XFo,4.5
2020-11-16,Once Upon a Time in China,1991,https://boxd.it/1VOy,4
2020-11-16,The Legend of Kaspar Hauser,2012,https://boxd.it/45iQ,3.5
2020-11-17,DAU. Degeneration,2020,https://boxd.it/oRZo,4
2020-11-18,Meeting Gorbachev,2018,https://boxd.it/jK7u,3.5
2020-11-18,My Nights Are More Beautiful Than Your Days,1989,https://boxd.it/2we8,3.5
2020-11-19,Allied,2016,https://boxd.it/cP42,4
2020-11-19,My Name Is Francesco Totti,2020,https://boxd.it/mkV0,3.5
2020-11-20,Boomerang!,1947,https://boxd.it/1G2k,3.5
2020-11-20,Gentleman's Agreement,1947,https://boxd.it/1f3U,3.5
2020-11-20,Quick Billy,1971,https://boxd.it/5gOq,3.5
2020-11-20,Sympathy for Lady Vengeance,2005,https://boxd.it/248G,4.5
2020-11-20,The Tenant,1976,https://boxd.it/1TKk,4.5
2020-11-20,There Will Be Blood,2007,https://boxd.it/20Z2,4.5
2020-11-20,Victor/Victoria,1982,https://boxd.it/1RzE,4.5
2020-11-20,Bronson,2008,https://boxd.it/1GM8,4.5
2020-11-20,Silence,2016,https://boxd.it/2cAo,4.5
2020-11-20,Dracula,1992,https://boxd.it/223a,4
2020-11-20,Endless Poetry,2016,https://boxd.it/aANs,4
2020-11-20,Dreams,1990,https://boxd.it/1ROu,4
2020-11-20,The Strange Color of Your Body's Tears,2013,https://boxd.it/6el4,4
2020-11-21,Star 80,1983,https://boxd.it/1kKu,3.5
2020-11-22,The Wolf of Snow Hollow,2020,https://boxd.it/oeu2,2
2020-11-22,Viy,1967,https://boxd.it/nd2,3.5
2020-11-22,The New Mutants,2020,https://boxd.it/bjle,1.5
2020-11-24,DAU. Nora Mother,2020,https://boxd.it/pUpK,3.5
2020-11-26,Touch of Evil,1958,https://boxd.it/28II,4.5
2020-11-28,A Face in the Crowd,1957,https://boxd.it/2lyc,4
2020-11-29,Moon,2009,https://boxd.it/1IGQ,4
2020-11-29,DAU. Three Days,2020,https://boxd.it/pUqe,4
2020-11-30,Don't Be Bad,2015,https://boxd.it/caKQ,4
2020-11-30,Boris Godounov,1989,https://boxd.it/3pXs,4
2020-12-01,Gozu,2003,https://boxd.it/1RTa,4
2020-12-01,Ichi the Killer,2001,https://boxd.it/1Y1O,4
2020-12-01,Viva Zapata!,1952,https://boxd.it/286O,4
2020-12-01,The Funeral,1996,https://boxd.it/1BC8,4.5
2020-12-01,Let the Right One In,2008,https://boxd.it/1Qr0,4
2020-12-02,Sexy Beast,2000,https://boxd.it/1SZS,3.5
2020-12-03,Tristana,1970,https://boxd.it/1bPg,4
2020-12-03,The Nightmare,2015,https://boxd.it/bCEk,3.5
2020-12-04,Burn!,1969,https://boxd.it/Ws2,4
2020-12-05,Baby Doll,1956,https://boxd.it/11Hc,4
2020-12-05,Mank,2020,https://boxd.it/mIuC,4
2020-12-06,Fight Club,1999,https://boxd.it/2a9q,3.5
2020-12-06,Se7en,1995,https://boxd.it/29zs,3.5
2020-12-07,The Great Escape,1963,https://boxd.it/22kA,4
2020-12-07,Black Bear,2020,https://boxd.it/n8ru,2
2020-12-08,Air Force,1943,https://boxd.it/1Lu4,4
2020-12-08,Inland Empire,2006,https://boxd.it/28d6,4.5
2020-12-08,Parasite,2019,https://boxd.it/hTha,4
2020-12-08,Uncut Gems,2019,https://boxd.it/gXGc,4
2020-12-08,The Beach Bum,2019,https://boxd.it/fH4O,4.5
2020-12-08,Zappa,2020,https://boxd.it/bSSs,2.5
2020-12-08,Meat,1976,https://boxd.it/3OTK,3.5
2020-12-09,F for Fake,1973,https://boxd.it/VxA,4.5
2020-12-10,My Lucky Stars,1985,https://boxd.it/1Xe8,2.5
2020-12-11,Jubilee,1978,https://boxd.it/Zp6,3.5
2020-12-12,Malmkrog,2020,https://boxd.it/l8cA,4
2020-12-14,Once Upon a Time in China II,1992,https://boxd.it/1VOo,4
2020-12-15,Body Double,1984,https://boxd.it/1TGW,4
2020-12-16,Wolfwalkers,2020,https://boxd.it/fGrC,4
2020-12-17,Rose Island,2020,https://boxd.it/nBlq,2.5
2020-12-17,Bad Tales,2020,https://boxd.it/mI9k,2.5
2020-12-17,Snake Eyes,1998,https://boxd.it/1ZX0,3.5
2020-12-18,Another Round,2020,https://boxd.it/lkba,2.5
2020-12-18,Let Them All Talk,2020,https://boxd.it/n6sq,2.5
2020-12-19,The Blue Note,1991,https://boxd.it/3loy,2.5
2020-12-20,DAU. Brave People,2020,https://boxd.it/pUpq,3.5
2020-12-21,Wild River,1960,https://boxd.it/2SSu,4
2020-12-21,The Blackout,1997,https://boxd.it/1vjk,3.5
2020-12-22,The Woman Who Ran,2020,https://boxd.it/oEEi,3.5
2020-12-23,Illusion,2020,https://boxd.it/rT5e,3.5
2020-12-23,House of Strangers,1949,https://boxd.it/1Eee,4
2020-12-24,Mangrove,2020,https://boxd.it/qEAa,4
2020-12-24,The Midnight Sky,2020,https://boxd.it/mK6C,3
2020-12-25,DuckTales: The Movie - Treasure of the Lost Lamp,1990,https://boxd.it/1VgQ,3
2020-12-25,Tokyo Godfathers,2003,https://boxd.it/1Qg2,4
2020-12-26,Soul,2020,https://boxd.it/ioLA,3.5
2020-12-26,Inside Out,2015,https://boxd.it/4KHC,4
2020-12-26,Up,2009,https://boxd.it/1OEc,4.5
2020-12-26,The Metamorphosis of Birds,2020,https://boxd.it/oJsw,3.5
2020-12-27,"Red, White and Blue",2020,https://boxd.it/siQE,3
2020-12-27,Star Wars: The Last Jedi,2017,https://boxd.it/5xme,4
2020-12-27,The Salt of Tears,2020,https://boxd.it/l59o,3.5
2020-12-28,Szamanka,1996,https://boxd.it/2Q14,3.5
2020-12-29,DAU. String Theory,2020,https://boxd.it/pUKS,3.5
2020-12-30,A Hidden Life,2019,https://boxd.it/eb1Q,4
2021-01-01,Amadeus,1984,https://boxd.it/2aH8,5
2021-01-02,The Triplets of Belleville,2003,https://boxd.it/1Y6Y,4
2021-01-02,Foxcatcher,2014,https://boxd.it/35Di,4
2021-01-02,The Southerner,1945,https://boxd.it/Q3A,4
2021-01-03,The Arrangement,1969,https://boxd.it/I38,4
2021-01-03,DAU. Nikita Tanya,2020,https://boxd.it/pUOK,3.5
2021-01-04,Redacted,2007,https://boxd.it/1Tsg,4
2021-01-04,Fidelity,2000,https://boxd.it/EIQ,3.5
2021-01-05,Knife in the Water,1962,https://boxd.it/1THK,4
2021-01-06,The Visitors,1972,https://boxd.it/3uWu,3.5
2021-01-06,Poetical Refugee,2000,https://boxd.it/2oim,3.5
2021-01-09,Japón,2002,https://boxd.it/1b4Y,4
2021-01-11,The Last of England,1987,https://boxd.it/Y4c,3.5
2021-01-11,Battle in Heaven,2005,https://boxd.it/1IVw,3
2021-01-11,The Last Tycoon,1976,https://boxd.it/17xW,4
2021-01-13,The Gold Rush,1925,https://boxd.it/29ce,5
2021-01-13,The General,1926,https://boxd.it/29co,5
2021-01-13,Trouble in Paradise,1932,https://boxd.it/2aU2,4
2021-01-13,Minari,2020,https://boxd.it/mL9M,3
2021-01-13,Yojimbo,1961,https://boxd.it/1SRY,4.5
2021-01-14,The Muppets,2011,https://boxd.it/1zg,4
2021-01-15,Silent Light,2007,https://boxd.it/27Ds,4
2021-01-15,Dog Day Afternoon,1975,https://boxd.it/29bg,4.5
2021-01-15,12 Angry Men,1957,https://boxd.it/2auI,5
2021-01-15,Find Me Guilty,2006,https://boxd.it/1Xsa,4
2021-01-15,Before the Devil Knows You're Dead,2007,https://boxd.it/20Jy,4
2021-01-15,New Rose Hotel,1998,https://boxd.it/1BVY,4
2021-01-16,Badlands,1973,https://boxd.it/25Fm,4.5
2021-01-16,Scream of Stone,1991,https://boxd.it/38qG,3
2021-01-17,Pusher,1996,https://boxd.it/27wG,3.5
2021-01-18,Bleeder,1999,https://boxd.it/1HKs,3.5
2021-01-19,A Crackup at the Race Riots,2016,https://boxd.it/d9V6,3.5
2021-01-20,Our Lady of the Turks,1968,https://boxd.it/iZA,5
2021-01-21,DAU. New Man,2020,https://boxd.it/pUzq,3.5
2021-01-22,A Letter to Elia,2010,https://boxd.it/32e,3.5
2021-01-23,Post Tenebras Lux,2012,https://boxd.it/3wTs,4
2021-01-23,Anatomy of a Murder,1959,https://boxd.it/2baa,5
2021-01-25,Pretend It's a City,2021,https://boxd.it/tlWs,3.5
2021-01-26,DAU. Katya Tanya,2020,https://boxd.it/pUzA,4
2021-01-26,Pusher II: With Blood on My Hands,2004,https://boxd.it/1U7y,3.5
2021-01-27,Repulsion,1965,https://boxd.it/1TKu,4
2021-01-28,Days of Heaven,1978,https://boxd.it/1JRg,4
2021-01-28,Promising Young Woman,2020,https://boxd.it/loRE,3
2021-01-29,Flight to Fury,1964,https://boxd.it/6vqK,3.5
2021-01-30,Only God Forgives,2013,https://boxd.it/2HBs,4
2021-01-30,Fear X,2003,https://boxd.it/17Jo,4
2021-01-30,To Die For,1995,https://boxd.it/2a5o,4
2021-01-31,Model,1981,https://boxd.it/3OTA,3.5
2021-01-31,Salomé,1972,https://boxd.it/5f2g,4.5
2021-02-02,Pusher III,2005,https://boxd.it/1U7e,4
2021-02-03,The Diary of a Chambermaid,1946,https://boxd.it/Q4I,3.5
2021-02-03,Sound of Metal,2019,https://boxd.it/i7Q4,3
2021-02-04,The Masque of the Red Death,1964,https://boxd.it/1w12,4
2021-02-04,Laura,1944,https://boxd.it/27Oq,5
2021-02-06,Malcolm & Marie,2021,https://boxd.it/r5cO,2.5
2021-02-07,Rifkin's Festival,2020,https://boxd.it/mp8s,3.5
2021-02-08,Two-Lane Blacktop,1971,https://boxd.it/1sfE,4.5
2021-02-09,Jackie,2016,https://boxd.it/d6bu,4.5
2021-02-09,Something Organic,1998,https://boxd.it/9Wpg,3
2021-02-12,The Shooting,1966,https://boxd.it/Wf8,5
2021-02-13,News of the World,2020,https://boxd.it/lm7a,3
2021-02-15,Death and the Maiden,1994,https://boxd.it/1W26,4
2021-02-17,The Pornographer,2001,https://boxd.it/1LeK,3.5
2021-02-18,No Way Out,1950,https://boxd.it/1pBC,4
2021-02-19,"China 9, Liberty 37",1978,https://boxd.it/1ADY,3
2021-02-20,Army of Darkness,1992,https://boxd.it/29G4,4
2021-02-20,Saint Maud,2019,https://boxd.it/l8QA,2.5
2021-02-21,Michael Clayton,2007,https://boxd.it/2466,3.5
2021-02-22,Judas and the Black Messiah,2021,https://boxd.it/lsew,3.5
2021-02-22,Tabu,2012,https://boxd.it/3h40,4
2021-02-23,Shiva Baby,2020,https://boxd.it/oIv0,3.5
2021-02-24,Birdman or (The Unexpected Virtue of Ignorance),2014,https://boxd.it/5RFA,3
2021-02-24,4:44 Last Day on Earth,2011,https://boxd.it/34SQ,3.5
2021-02-25,Crimes and Misdemeanors,1989,https://boxd.it/1Ty4,5
2021-02-25,Deconstructing Harry,1997,https://boxd.it/26xe,4.5
2021-02-25,Zelig,1983,https://boxd.it/1UOC,4
2021-02-25,Manhattan Murder Mystery,1993,https://boxd.it/1Wg8,4
2021-02-25,Manhattan,1979,https://boxd.it/29Na,4
2021-02-25,Whatever Works,2009,https://boxd.it/1FoE,3.5
2021-02-25,Safe,1995,https://boxd.it/1gKU,3.5
2021-02-26,Hannah and Her Sisters,1986,https://boxd.it/23jy,4
2021-02-26,Sweet and Lowdown,1999,https://boxd.it/1Y3K,3.5
2021-02-26,Match Point,2005,https://boxd.it/2b6s,4
2021-02-26,Love and Death,1975,https://boxd.it/1TeS,4
2021-02-26,The Purple Rose of Cairo,1985,https://boxd.it/1VeU,4
2021-02-26,Radio Days,1987,https://boxd.it/1kms,3.5
2021-02-26,Vincere,2009,https://boxd.it/1lJC,4
2021-02-27,The New World,2005,https://boxd.it/1TVW,3.5
2021-02-27,Public Speaking,2010,https://boxd.it/toU,3.5
2021-02-28,Iguana,1988,https://boxd.it/5McI,3.5
2021-03-01,Sebastiane,1976,https://boxd.it/Xog,3.5
2021-03-01,Central Park,1989,https://boxd.it/2q1M,3.5
2021-03-01,Le Jour Se Lève,1939,https://boxd.it/1sD2,4.5
2021-03-01,Hôtel du Nord,1938,https://boxd.it/ICW,3.5
2021-03-02,Whiplash,2014,https://boxd.it/7bQA,2.5
2021-03-02,First Man,2018,https://boxd.it/cPym,3.5
2021-03-02,Road to Nowhere,2010,https://boxd.it/Wea,3.5
2021-03-03,Grave of the Fireflies,1988,https://boxd.it/1RUM,4
2021-03-03,Pom Poko,1994,https://boxd.it/1Mvi,4
2021-03-03,Holy Motors,2012,https://boxd.it/3wai,4.5
2021-03-03,La La Land,2016,https://boxd.it/a5fa,3.5
2021-03-03,To the Wonder,2012,https://boxd.it/gpU,4
2021-03-04,The Tempest,1979,https://boxd.it/3z0U,3.5
2021-03-05,Based on a True Story,2017,https://boxd.it/eGvW,2.5
2021-03-06,Sweet Smell of Success,1957,https://boxd.it/29aW,4
2021-03-07,Theory of Obscurity: A Film About the Residents,2015,https://boxd.it/axoY,3.5
2021-03-08,Near Death,1989,https://boxd.it/3grC,5
2021-03-09,'R Xmas,2001,https://boxd.it/GQC,3.5
2021-03-10,White Men Can't Jump,1992,https://boxd.it/1WWy,3.5
2021-03-10,Never Gonna Snow Again,2020,https://boxd.it/rdSI,3.5
2021-03-12,Voyage of Time: Life's Journey,2016,https://boxd.it/34Sw,2.5
2021-03-12,Anchorman 2: The Legend Continues,2013,https://boxd.it/3GNk,4.5
2021-03-12,True Romance,1993,https://boxd.it/2aBa,3.5
2021-03-13,The Long Goodbye,1973,https://boxd.it/281O,5
2021-03-15,The Golden Coach,1952,https://boxd.it/pMe,4
2021-03-16,La Bête Humaine,1938,https://boxd.it/1nxI,4.5
2021-03-16,Limite,1931,https://boxd.it/20iW,4.5
2021-03-17,Tiresia,2003,https://boxd.it/2gkE,3.5
2021-03-17,Zombi Child,2019,https://boxd.it/kgkq,3.5
2021-03-18,Triumph of the Will,1935,https://boxd.it/145A,3.5
2021-03-19,The Angelic Conversation,1985,https://boxd.it/LyS,3.5
2021-03-20,Les visiteurs du soir,1942,https://boxd.it/QAa,4
2021-03-20,3 Women,1977,https://boxd.it/YPs,4.5
2021-03-21,The Swimmer,1968,https://boxd.it/1ffG,4
2021-03-22,The Store,1983,https://boxd.it/3IRo,3.5
2021-03-22,Knight of Cups,2015,https://boxd.it/34Qq,3.5
2021-03-25,The Thief of Bagdad,1924,https://boxd.it/1ot8,4
2021-03-25,On War,2008,https://boxd.it/12HM,3.5
2021-03-26,Venus in Fur,2013,https://boxd.it/5WhS,4
2021-03-26,The Fearless Vampire Killers,1967,https://boxd.it/25Ri,3.5
2021-03-27,That Cold Day in the Park,1969,https://boxd.it/85s,4
2021-03-27,One Hamlet Less,1973,https://boxd.it/5Yom,4
2021-03-28,The Rental,2020,https://boxd.it/lCQ6,3
2021-03-29,Ludwig,1973,https://boxd.it/25m0,4
2021-03-30,Edward II,1991,https://boxd.it/TVA,4.5
2021-03-30,War Requiem,1989,https://boxd.it/Y7U,4
2021-03-31,Genus Pan,2020,https://boxd.it/rizG,3.5
2021-03-31,"A White, White Day",2019,https://boxd.it/lZWQ,3.5
2021-03-31,High Flying Bird,2019,https://boxd.it/itka,3.5
2021-03-31,The Beguiled,2017,https://boxd.it/dZ1k,3.5
2021-03-31,Lucky,2017,https://boxd.it/el3M,3.5
2021-03-31,On Body and Soul,2017,https://boxd.it/fu7A,3.5
2021-03-31,Safari,2016,https://boxd.it/eyZ0,3.5
2021-03-31,Dark Night,2016,https://boxd.it/cXRw,3.5
2021-03-31,The Canyons,2013,https://boxd.it/3Hbw,3.5
2021-03-31,Passion,2012,https://boxd.it/3G5W,3.5
2021-03-31,Boris - Il film,2011,https://boxd.it/kbM,3.5
2021-03-31,Juan of the Dead,2011,https://boxd.it/2z46,3
2021-03-31,Rembrandt's J'Accuse...!,2008,https://boxd.it/1fT2,3.5
2021-03-31,Mister Lonely,2007,https://boxd.it/1KKg,3
2021-03-31,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,2003,https://boxd.it/1ULy,3.5
2021-03-31,Hard Boiled,1992,https://boxd.it/1T6a,4
2021-03-31,Rouge,1987,https://boxd.it/2cdk,4
2021-03-31,Into the Night,1985,https://boxd.it/1U5W,3.5
2021-03-31,Reds,1981,https://boxd.it/1Hhq,3.5
2021-03-31,Fun Is Beautiful,1980,https://boxd.it/17z4,3.5
2021-03-31,Liza with a Z,1972,https://boxd.it/38cO,3.5
2021-03-31,Directed by John Ford,1971,https://boxd.it/3ihO,3.5
2021-03-31,The House Is Black,1963,https://boxd.it/STe,4
2021-03-31,Hatari!,1962,https://boxd.it/1TYm,3.5
2021-03-31,Mary,2005,https://boxd.it/n4,3.5
2021-04-01,Atlantics,2019,https://boxd.it/hVEK,3.5
2021-04-01,Isadora's Children,2019,https://boxd.it/lIsO,3.5
2021-04-01,Triple Frontier,2019,https://boxd.it/dZUO,3.5
2021-04-01,Agadah,2017,https://boxd.it/hy3m,3
2021-04-01,Hacksaw Ridge,2016,https://boxd.it/azew,3
2021-04-01,Manchester by the Sea,2016,https://boxd.it/b2L0,3.5
2021-04-01,Victoria,2015,https://boxd.it/amSe,3.5
2021-04-01,Berberian Sound Studio,2012,https://boxd.it/3T30,3.5
2021-04-01,Cannibal! The Musical,1993,https://boxd.it/1QVE,3.5
2021-04-02,My Dinner with Andre,1981,https://boxd.it/1vLe,4
2021-04-03,Primate,1974,https://boxd.it/3OT6,3.5
2021-04-03,The House of Love,2020,https://boxd.it/oLCe,3.5
2021-04-03,Inherent Venice,2020,https://boxd.it/rT9q,3.5
2021-04-03,Careless Crime,2020,https://boxd.it/nUAu,3.5
2021-04-03,The Garden,1990,https://boxd.it/3J5A,4
2021-04-04,French Cancan,1955,https://boxd.it/Q4y,4.5
2021-04-04,11 Minutes,2015,https://boxd.it/a84O,3.5
2021-04-04,Stoker,2013,https://boxd.it/34S2,3
2021-04-04,Sympathy for Mr. Vengeance,2002,https://boxd.it/23WU,3.5
2021-04-05,Il Divo,2008,https://boxd.it/1ZNE,4.5
2021-04-05,The Young Pope,2016,https://boxd.it/g3y2,4
2021-04-05,Loro 1,2018,https://boxd.it/eKwE,3.5
2021-04-05,Loro 2,2018,https://boxd.it/iT9C,4
2021-04-05,Under the Silver Lake,2018,https://boxd.it/dSAs,3.5
2021-04-06,Joint Security Area,2000,https://boxd.it/26Ja,3.5
2021-04-07,People Will Talk,1951,https://boxd.it/1zAu,3.5
2021-04-08,Master and Commander: The Far Side of the World,2003,https://boxd.it/200S,3.5
2021-04-08,Dead Poets Society,1989,https://boxd.it/2aSg,3.5
2021-04-08,The Truman Show,1998,https://boxd.it/18U8,4
2021-04-08,Witness,1985,https://boxd.it/1Z4O,3.5
2021-04-08,Thérèse Raquin,1953,https://boxd.it/2f3M,4
2021-04-09,Song to Song,2017,https://boxd.it/aR5C,3.5
2021-04-10,Psycho,1960,https://boxd.it/2ab2,5
2021-04-10,Rear Window,1954,https://boxd.it/2a6Q,5
2021-04-10,North by Northwest,1959,https://boxd.it/2aRM,4.5
2021-04-10,Rope,1948,https://boxd.it/28yo,5
2021-04-10,Rebecca,1940,https://boxd.it/2aQa,4.5
2021-04-10,Strangers on a Train,1951,https://boxd.it/29tk,4.5
2021-04-10,Notorious,1946,https://boxd.it/2aDK,4.5
2021-04-10,To Catch a Thief,1955,https://boxd.it/2avm,4
2021-04-10,The 39 Steps,1935,https://boxd.it/2aKc,4.5
2021-04-10,The Man Who Knew Too Much,1956,https://boxd.it/2a5S,4
2021-04-10,Marnie,1964,https://boxd.it/2afe,4.5
2021-04-10,Torn Curtain,1966,https://boxd.it/22zq,3.5
2021-04-10,Spellbound,1945,https://boxd.it/24Ji,4
2021-04-10,Dial M for Murder,1954,https://boxd.it/2adW,4
2021-04-10,The Birds,1963,https://boxd.it/2a6m,4.5
2021-04-10,General Della Rovere,1959,https://boxd.it/VhW,4
